,count_x,sending_count,receiving_count,active_count,new_non_zero_count,difficulty_mean,difficulty_latest,hash_rate_mean,count_y,rate,size_mean,size_sum,transfers_volume_sum,transfers_volume_mean,transfers_volume_median,volume_sum,volume_mean,volume_median,difficulty_ribbon,sopr,stock_to_flow_ratio,pi_cycle_top,utxo_count,utxo_created_count,utxo_spent_count,utxo_created_value_sum,utxo_spent_value_sum,utxo_created_value_mean,utxo_spent_value_mean,utxo_created_value_median,utxo_spent_value_median,block_height,block_count,block_interval_mean,block_interval_median,block_size_mean,block_size_sum,current,active_more_1y_percent,price_drawdown_relative
2020-12-28,757861007,737505,717060,1144968,510439,79886538358278900000000,79884643861355300000000,1.48273901331699e+20,308823,3.5743402777777784,671.56821545027,207395711,1979752.46739397,6.4106380269409,0.0300976,99.54006659,0.00032232076817465,0.00016272,7.930068391372339e+22,1.07542024232952,34380.73018040594,15212.801675059769,115648234,909933,1004976,1980852.00746056,1979852.00746056,2.17692072653761,1.9700490434205,0.0058,0.00527034,663422,160,538.76875,347,1296631.93125,207461109,18583893.75,0.5925645480794219,-0.042062073502774015
2020-12-29,758421259,721767,775904,1150742,560252,79884643861355300000000,79884643861355300000000,1.40440271419454e+20,336159,3.8907291666666666,577.071207375086,193987680,1844891.0289011,5.48815003882424,0.02958568,105.85291043,0.000314889413729812,0.00016444,7.935610881292641e+22,1.05304660385016,34674.73921005777,15361.345885905954,115702386,982939,928787,1845946.88181153,1844996.88181153,1.87798722180271,1.9864585548802096,0.00600231,0.00723107,663574,152,568.815789473684,410,1276643.44736842,194049804,18584843.75,0.5920568290473829,-0.03407180764782836
2020-12-30,758988078,756517,807256,1215755,566819,79884643861355300000000,79884643861355300000000,1.59169625413015e+20,338086,3.913032407407407,639.072555503627,216061484,1742320.70282062,5.15348373733492,0.02972936,105.14390344,0.000310997507853031,0.00016686,7.939105910973826e+22,1.03769770568618,34872.24611745216,15521.698256359023,115687640,1021542,1036288,1743500.84672406,1742425.84672406,1.70673437482166,1.68141081120699,0.00587104,0.00592158,663746,172,501.883720930233,372,1256574.88953488,216130881,18585918.75,0.591623371814832,-0.005634988162166898
2020-12-31,759557616,766683,809854,1203670,569538,79884643861355300000000,79884643861355300000000,1.53010994865172e+20,344752,3.9901851851851853,614.864131317581,211975639,1944285.94071687,5.639665442744058,0.02602185,113.57123643,0.00032942879643917903,0.00017453,7.942600940655007e+22,1.0246159036492,35175.528651451365,15688.864432161776,115710031,1035545,1013154,1945437.0119533,1944399.5119533,1.87866004080295,1.91915494777033,0.00553281,0.00601914,663912,166,522.084337349398,355,1277365.01204819,212042592,18586956.25,0.590885823994209,-0.008757399525575194
2021-01-01,759997173,648748,609725,996185,439557,79884643861355300000000,79884643861355300000000,1.37674793367053e+20,257931,2.9853125,780.917749320553,201422896,1602416.02101028,6.21257631308501,0.02047001,48.9427014,0.000189751140421275,6.554e-05,7.946095970336192e+22,1.04184552399922,35400.473127069235,15858.867897243985,115519611,782170,972590,1603396.21371168,1602464.96371168,2.04993315227084,1.64762640342969,0.00431045,0.00349675,664061,149,580.241610738255,448,1352232.66442953,201482667,18587887.5,0.5901195035815829,-0.008111044293825032
2021-01-02,760512376,704979,711702,1138629,515203,79884643861355300000000,79884643861355300000000,1.3945664269355798e+20,296960,3.437037037037037,709.457698006461,210680558,2163429.84667543,7.285256757392981,0.03040814,79.69906722,0.00026838317355872796,0.00014076,7.949591000017377e+22,1.04617430031182,35717.38060703547,16041.789318750214,115422570,893920,990961,2164453.29574265,2163509.54574265,2.42130536932012,2.18324388723941,0.00541254,0.00478921,664212,151,572.827814569536,434,1395637.24503311,210741224,18588831.25,0.5868213667527641,-0.033886143284844406
2021-01-03,761109263,727072,812730,1188455,596887,79884643861355300000000,79884643861355300000000,1.4779421470584803e+20,358958,4.154606481481482,567.056878520607,203549603,2210731.36238194,6.15874660094469,0.02202887,86.41999352,0.000240752381949977,0.00012442,7.953086029698563e+22,1.0436836711364,36023.04548233103,16247.23557770258,115467461,1020588,975697,2211805.28237546,2210817.78237546,2.16718723165025,2.26588560011506,0.004928,0.0060613,664370,158,540.512658227848,341,1288693.92405063,203613640,18589818.75,0.585652697031087,-0.046646200278068206
2021-01-04,761722064,804714,851652,1274837,612801,79884643861355300000000,79884643861355300000000,1.58212766745824e+20,373561,4.323622685185185,610.569296580738,228084877,1921331.56586535,5.14328735029979,0.02803601,108.70503625,0.000290996748188382,0.0001554,7.956581059379746e+22,1.04620665770555,36290.08118203496,16436.786870333315,115467444,1082828,1082845,1922521.5209016004,1921440.2709016004,1.7754634354686,1.77443703475715,0.0059484,0.00626946,664543,173,504.91907514450895,372,1318806.19075145,228153471,18590900.0,0.584045825683148,-0.07582701471522713
2021-01-05,762321038,737856,845329,1234388,598974,79884643861355300000000,79884643861355300000000,1.4552456472469098e+20,353934,4.0964583333333335,573.250428045905,202892817,2208819.59014825,6.24076689481165,0.02577893,113.36586749,0.00032030228090548,0.00017261,7.960076089060927e+22,1.03848925701724,36490.206539055085,16629.34790558355,115576670,1061816,952590,2209914.20601574,2208932.95601574,2.08125909386912,2.31887061171725,0.0056024,0.006635600000000001,664700,157,548.942675159236,417,1292713.08280255,202955954,18591881.25,0.5833387101145739,-0.013907578517062369
2021-01-06,762976904,827068,924838,1343925,655866,79884643861355300000000,79884643861355300000000,1.65665869519155e+20,397207,4.59730324074074,576.290803032168,228906741,2130207.97056416,5.36296684238744,0.02316575,128.51898515,0.000323556697515401,0.00017472,7.963571118742114e+22,1.04509692139883,36800.020463186476,16845.905626418582,115645673,1158498,1089495,2131442.73954931,2130336.48954931,1.83983290394054,1.95534306219791,0.00539444,0.0067896,664877,177,482.20338983050794,388,1293667.92090395,228979222,18592987.5,0.5825511632724261,-0.0034279821002011213
2021-01-07,763659671,738179,940633,1291311,682767,79884643861355300000000,79884643861355300000000,1.52948512396094e+20,401576,4.64787037037037,530.960973763369,213221184,2749990.28531614,6.847994614509361,0.02785474,121.91274523,0.000303585735278005,0.00017354,7.967066148423296e+22,1.05592484777621,37009.48254494527,17089.989209111827,115832333,1176106,989446,2751162.19806137,2750112.19806137,2.33921279039592,2.77944647617087,0.0054,0.00816981,665045,168,522.297619047619,394,1269575.14285714,213288624,18594037.5,0.581368968315933,-0.021756272300735624
2021-01-08,764294876,679728,883774,1235786,635205,79884643861355300000000,79884643861355300000000,1.3748868838357698e+20,358378,4.147893518518519,534.636830385796,191602078,2517844.8227939,7.025667933840508,0.02997627,135.47417648,0.000378020348570504,0.00021018,7.970561178104483e+22,1.05356650733703,37307.76990044992,17349.80555215002,116046625,1094825,880533,2518905.29697038,2517980.29697038,2.3007378320465697,2.85960923323757,0.00527936,0.008137,665193,148,581.027027027027,397,1295011.06756757,191661638,18594962.5,0.5804610204673671,-0.027891307762570542
2021-01-09,764853234,630087,760166,1099488,558358,83172757688560700000000,88508187672328100000000,1.3378045058598e+20,321250,3.7181712962962963,545.4135003891021,175214087,1923149.24803323,5.9864568032162495,0.01970559,110.56125153,0.00034415953783657597,0.00017928,7.980793351387987e+22,1.04587316947423,37596.256802497206,17615.88083774336,116175031,946360,817954,1924128.55928476,1923259.80928476,2.03318880688613,2.35130558599231,0.004082199999999999,0.00538977,665332,139,618.453237410072,434,1260930.86330935,175269390,18595831.25,0.579161758905448,-0.037020338370344234
2021-01-10,765417905,728545,768348,1179133,564671,88508187672328100000000,88508187672328100000000,1.62173894163135e+20,331706,3.839189814814815,614.6483844126909,203882557,1801475.58179267,5.430940597374329,0.0189929,91.95258523,0.000277211100281575,0.00014212,7.991025524671494e+22,1.02484138971337,37902.94057228118,17878.01521885594,116131654,961185,1004562,1802561.2843779,1801567.5343779,1.8753531155583,1.7933861069579595,0.00380674,0.00360404,665491,159,545.761006289308,465,1282691.37106918,203947928,18596825.0,0.5784292977691871,-0.08266903051658436
2021-01-11,765990558,712159,801270,1206924,572653,88508187672328100000000,88508187672328100000000,1.57999036740605e+20,333804,3.863472222222221,616.752576362183,205874477,2437571.00997964,7.30240203826092,0.03445582,134.4265331,0.000402710971408371,0.00021565,8.001257697955002e+22,1.01267081591466,38178.01768640248,18093.158158190603,116193454,1001596,939796,2438667.93651274,2437705.43651274,2.4347820244018,2.59386658010115,0.00601413,0.00760204,665645,154,560.181818181818,373,1337251.5,205936731,18597787.5,0.577759552823663,-0.15111979830259506
2021-01-12,766560027,732069,796437,1209828,569469,88508187672328100000000,88508187672328100000000,1.51299542326048e+20,336479,3.8944328703703706,582.27629956105,195923747,2209639.34194649,6.5669457587145486,0.02732239,164.92133634,0.00049013857132243,0.000252,8.011489871238509e+22,1.01791289986539,38437.02139063315,18313.361270515492,116271254,991037,913237,2210729.26328283,2209804.26328283,2.23072323564388,2.41974894061764,0.00553159,0.006999999999999999,665793,148,584.986486486486,430,1324212.0472973,195983383,18598712.5,0.577264385131088,-0.1922225173487612
2021-01-13,767095561,710608,772579,1164124,535534,88508187672328100000000,88508187672328100000000,1.55437193402663e+20,319015,3.6923032407407415,602.472391580335,192197730,1780781.96352933,5.5821261179860695,0.02468525,136.57891971,0.000428126952369011,0.0002184,8.022433382472395e+22,1.01823945161233,38698.4668773852,18531.89118266884,116295839,958714,934129,1781868.54244904,1780918.54244904,1.85860281840991,1.90650171705304,0.00526386,0.00491839,665945,152,569.414473684211,400,1264865.66447368,192259581,18599662.5,0.577121225695188,-0.11017129422216544
2021-01-14,767667951,681944,802094,1166577,572390,88508187672328100000000,88508187672328100000000,1.50010418159759e+20,338662,3.9196990740740736,562.57693216245,190523429,1933900.39467618,5.71041449786566,0.02449429,141.41282766,0.000417563315813407,0.00023302,8.033376893706285e+22,1.03074978884148,38993.73979628066,18782.437527303522,116404150,999297,890986,1934960.55750384,1934041.80750384,1.9363217917234297,2.170675866404,0.00506721,0.0067407,666092,147,590.013605442177,447,1296483.02040816,190583004,18600581.25,0.57699686417194,-0.06554360454733353
2021-01-15,768238344,749743,808263,1204500,570393,88508187672328100000000,88508187672328100000000,1.6218914806656998e+20,343847,3.979710648148148,592.713980345915,203802924,1734663.54312634,5.04487037294591,0.02174849,147.17314406,0.00042801927618970096,0.00021999,8.044320404940175e+22,1.01906209316235,39307.39975505456,19023.29595862831,116473524,1025895,956521,1735779.4662703997,1734810.7162703997,1.69196600653127,1.81366715029822,0.0045775,0.00498457,666247,155,545.709677419355,388,1315265.80645161,203866200,18601550.0,0.576186732748578,-0.12419187694706525
2021-01-16,768775022,685528,733378,1114559,536678,88508187672328100000000,88508187672328100000000,1.49587863318259e+20,308314,3.5684490740740733,629.058099859236,193947419,1698029.6924212,5.50746865994148,0.01739898,88.49193579,0.0002870188696912891,0.00014451,8.055263916174056e+22,1.01222630171767,39639.206366911385,19258.638111179018,116497855,936785,912454,1699036.93435699,1698118.18435699,1.81368930368974,1.86104525198749,0.0034,0.003676,666394,147,591.680272108843,431,1319768.31972789,194005943,18602468.75,0.5760357301391801,-0.1367336005194464
2021-01-17,769242308,635200,642740,1008693,467286,88508187672328100000000,88508187672328100000000,1.34987546131754e+20,271741,3.1451504629629627,648.110075402683,176118080,1425161.90320847,5.24455972123636,0.017669,66.31087959999999,0.000244022358054177,0.0001162,8.066207427407946e+22,1.01024532018479,39896.806170785036,19481.87286206556,116454433,801093,844515,1426059.46408807,1425228.21408807,1.78014221081456,1.68762924766057,0.00342561,0.00343,666527,133,655.676691729323,449,1324590.68421053,176170561,18603300.0,0.5765235120813901,-0.14705081335586145
2021-01-18,769758097,672456,720209,1082372,515789,88508187672328100000000,88508187672328100000000,1.4837318734378002e+20,313671,3.630451388888889,620.41704206,194606834,1787913.66017305,5.6999648044385385,0.02325651,84.66625216,0.000269920560587367,0.00015204,8.077150938641834e+22,1.01877311664356,40203.787778711376,19709.953191412318,116458392,905055,901096,1788904.57642521,1787998.32642521,1.97657001665669,1.98424843349123,0.00446667,0.00499838,666672,145,596.524137931034,351,1342526.85517241,194666394,18604206.25,0.5761373298719871,-0.12634322804171827
2021-01-19,770297712,671641,757902,1101148,539615,88508187672328100000000,88508187672328100000000,1.52609153077323e+20,324934,3.760810185185185,585.965048286723,190399967,2110724.54060429,6.495856206504331,0.02342545,97.54256535,0.00030019193236164904,0.00016627,8.088094449875721e+22,1.01313344118677,40514.00266700461,19945.008541423133,116509297,957708,906803,2111753.33316964,2110822.08316964,2.20500751081713,2.32776257155043,0.00493,0.00570741,666821,149,579.96644295302,394,1278255.31543624,190460042,18605137.5,0.575775615947548,-0.13993111738442232
2021-01-20,770829387,641385,755807,1092192,531675,88508187672328100000000,88508187672328100000000,1.4647481762674e+20,314668,3.6419907407407406,572.085604510151,180017033,2020233.43261553,6.4202061620995305,0.02249872,93.48057077,0.000297076826274041,0.00016274,8.099037961109606e+22,1.00551075129362,40846.75850233843,20164.73983606954,116619088,949183,839392,2021208.1631863,2020326.9131863,2.1294188403988503,2.40689321936152,0.00460636,0.00553373,666962,141,604.255319148936,492,1277115.72340426,180073317,18606018.75,0.5755680050755171,-0.15230747369498487
2021-01-21,771341315,629976,736569,1071960,511928,88508187672328100000000,88508187672328100000000,1.3090375264821902e+20,290625,3.3637152777777777,582.648147956987,169332118,2209087.8677001,7.601162555527298,0.02975257,120.18381959,0.00041353572332043,0.000207,8.109981472343494e+22,1.00152238603428,41218.58919767507,20367.001984228096,116751570,918729,786247,2210014.30151969,2209208.05151969,2.40551272629872,2.8098142842130898,0.005568,0.00661237,667091,129,676.1317829457362,471,1313049.09302326,169383333,18606825.0,0.575384545731104,-0.2652014930761194
2021-01-22,771883502,651135,774476,1098278,542187,88508187672328100000000,88508187672328100000000,1.49605649469512e+20,323727,3.7468402777777783,558.72606239208,180874712,2000128.44422237,6.178441848293018,0.0246483,114.62270064,0.0003540721059411169,0.00019398,8.12092498357738e+22,1.00225166132296,41583.189863878615,20559.050604786822,116889821,983249,844998,2001124.31692301,2000243.06692301,2.0352162238893703,2.3671571612276203,0.00504244,0.00671476,667232,141,591.609929078014,408,1283207.65957447,180932280,18607706.25,0.5751367834221469,-0.2130783940700189
2021-01-23,772403845,730452,719367,1135763,520343,89061536244323900000000,89436385276966200000000,1.54086205208053e+20,308120,3.5662037037037035,652.844722835257,201154516,1635228.67109805,5.307116289426309,0.01702501,76.76292004,0.000249133194988965,0.00012779,8.13259364918989e+22,1.00559276600052,41893.147437085514,20755.116088235158,116820907,906840,975754,1636280.43401809,1635305.43401809,1.80437611267488,1.6759402820978302,0.00373863,0.00353,667388,156,577.288461538462,381,1289854.03846154,201217230,18608681.25,0.575117369437689,-0.2356610532152613
2021-01-24,772845869,646787,608828,999628,442024,89436385276966200000000,89436385276966200000000,1.4400159334528305e+20,253832,2.9378703703703706,715.519166220184,181621661,1514773.04474665,5.9676204920839,0.01708188,57.5560404,0.000226748559677267,0.0001,8.144262314802403e+22,1.0036150687946,42290.25727861688,20949.147865798623,116696442,765821,890286,1515699.35078705,1514830.60078705,1.97918227730377,1.70151007742124,0.0035,0.00438149,667527,139,621.0791366906469,405,1307027.8705036002,181676874,18609550.0,0.575006109847985,-0.23004135648891025
2021-01-25,773361451,709155,732850,1118494,515582,89436385276966200000000,89436385276966200000000,1.45582265847841e+20,308962,3.5759490740740736,625.375104381764,193217143,2312577.08666519,7.48498872568544,0.02500087,100.68549632,0.000325883106401434,0.0001617,8.155930980414913e+22,1.00636837432508,42601.99912180106,21153.36840093329,116729566,920931,887807,2313552.77216151,2312677.77216151,2.51218904799766,2.60493302278706,0.005,0.00503815,667667,140,614.3357142857141,437,1380525.04285714,193273506,18610425.0,0.5748003985247621,-0.22825685339995785
2021-01-26,773909082,766120,768519,1180046,547631,89436385276966200000000,89436385276966200000000,1.66546277147188e+20,336774,3.8978472222222216,650.16213840736,218957704,1702796.02889781,5.0561980108257005,0.02017622,81.76242061,0.00024278127352467797,0.00012939,8.160993923921083e+22,1.0027250432009498,42814.21883810003,21346.24544568585,116679466,977736,1027836,1703884.04131842,1702877.79131842,1.7426831387188602,1.65676021400148,0.00449686,0.0044274,667828,161,537.006211180124,380,1360394.14285714,219023457,18611431.25,0.574637628174932,-0.2234118579962552
2021-01-27,774448498,665291,787534,1102166,539416,89436385276966200000000,89436385276966200000000,1.4619676420045405e+20,323411,3.7431828703703705,564.7365210212349,182642003,1994388.57102116,6.166730788442991,0.02346831,83.09629503,0.00025693713271966604,0.00013986,8.166056867427245e+22,1.01988734497452,43122.50995654225,21530.258061626504,116812165,991611,858912,1995359.16731619,1994471.66731619,2.012239847396,2.32209081642379,0.00499991,0.00616808,667970,142,611.753521126761,408,1286615.40140845,182699387,18612318.75,0.572741112750048,-0.27426724940798763
2021-01-28,774986021,669290,767123,1097507,537523,89436385276966200000000,89436385276966200000000,1.51762716236909e+20,325001,3.761585648148148,586.934661739514,190754352,2180666.08839094,6.709721165137791,0.02278318,85.90021791,0.00026430754954600097,0.00014238,8.171119810933412e+22,1.01338259798317,43504.8212051083,21718.384373060533,116884858,976127,903434,2181658.23860885,2180751.98860885,2.23501474563131,2.4138475955176,0.00478434,0.00534924,668115,145,589.31724137931,369,1315946.40689655,190812229,18613225.0,0.57265669388569,-0.20223883844260127
2021-01-29,775613477,691846,888943,1213499,627456,89436385276966200000000,89436385276966200000000,1.55493503861494e+20,340884,3.9454166666666666,585.352603818313,199537337,2492165.67488952,7.31089072790017,0.02902264,167.42570567,0.0004911515520528982,0.00023426,8.17618275443958e+22,1.02367784707424,43859.20134943902,21931.871202723458,117089001,1107629,903486,2493283.10059519,2492333.10059519,2.2510092283564105,2.75857412355609,0.00523211,0.00766853,668267,152,575.177631578947,367,1313147.29605263,199598389,18614175.0,0.5722648098794959,-0.1817537431200104
2021-01-30,776141990,643155,756006,1085205,528513,89436385276966200000000,89436385276966200000000,1.4120769460246798e+20,312177,3.6131597222222216,566.930523388973,176982670,1956204.42327233,6.2663310342284415,0.02025995,138.4634188,0.000443541384535055,0.000226,8.181245697945745e+22,1.0080324432085,44198.86117240565,22136.138525027844,117210628,950567,828940,1957192.88669113,1956342.88669113,2.05897415615219,2.3600536669615897,0.00405414,0.00549536,668403,136,633.367647058824,435,1301743.83823529,177037162,18615025.0,0.572000814680278,-0.18319396821694345
2021-01-31,776642711,673128,702047,1076382,500721,89436385276966200000000,89436385276966200000000,1.49079622172767e+20,290609,3.3635300925925926,649.404760348108,188722868,1990251.03575163,6.848552645484659,0.016494799999999997,100.53987916,0.00034596271677752596,0.00017751,8.18630864145191e+22,1.00973193057779,44555.660121338224,22334.16593848527,117183639,884394,911383,1991251.57563079,1990351.57563079,2.2515435152554,2.1838805152507703,0.00364,0.00353261,668547,144,599.923611111111,452,1310972.45833333,188780034,18615925.0,0.570973905836425,-0.21060892679169008
2021-02-01,777132077,549729,715853,981055,489366,89436385276966200000000,89436385276966200000000,1.2898488538726e+20,277460,3.2113425925925925,562.656541483451,156114684,1872480.58640793,6.74865056731751,0.02791311,127.71187911,0.000460289335796151,0.00024718,8.19137158495808e+22,1.0066857554919,44935.03796828492,22534.443484331063,117367632,892096,708103,1873352.04828704,1872608.29828704,2.09994445473026,2.64454224637806,0.00525395,0.0075312,668666,119,693.3865546218491,427,1312293.75630252,156162957,18616668.75,0.5708494293507951,-0.200223928118188
2021-02-02,777731096,714014,874156,1211752,599019,89436385276966200000000,89436385276966200000000,1.5120852797224e+20,367682,4.255578703703704,541.455545824937,199083458,1976858.37083131,5.37654378194021,0.02357479,148.60584530000003,0.00040416948694796,0.00021872,8.196434528464242e+22,1.01465069015152,45265.9634780683,22744.15272331185,117554595,1107759,920796,1977963.22667661,1977006.97667661,1.78555374109045,2.1470629506173,0.005,0.00687057,668819,153,591.477124183006,430,1301597.31372549,199144389,18617625.0,0.57072883292614,-0.15300918469908376
2021-02-03,778303296,691956,836438,1189214,572200,89436385276966200000000,89436385276966200000000,1.55005982709536e+20,344275,3.984664351851852,567.027141093589,195213269,2064073.91661522,5.99542202197431,0.0244894,134.24070735,0.000389922902766684,0.00022523,8.201497471970411e+22,1.01297318093272,45533.54193986834,22970.20027993245,117692695,1046215,908115,2065145.65732257,2064208.15732257,1.97392090279969,2.27306911274736,0.00477746,0.00612455,668969,150,576.986666666667,356,1301816.32,195272448,18618562.5,0.5704318283962869,-0.1070584067209307
2021-02-04,778900406,738999,895609,1229548,597110,89436385276966200000000,89436385276966200000000,1.66271471414134e+20,367628,4.254953703703704,559.857007627254,205819112,2180052.45999177,5.930050104975081,0.02259456,166.88621843,0.000453954047107402,0.00023933,8.206560415476576e+22,1.01842386319514,45905.131785050595,23205.18574185917,117860684,1129558,961569,2181219.3462102003,2180219.3462102003,1.93103793360783,2.2673561088285803,0.00503197,0.00782734,669129,160,537.89375,346,1286774.54375,205883927,18619562.5,0.5700154318114399,-0.119614577973016
2021-02-05,779491395,790807,856283,1256476,590989,89436385276966200000000,89436385276966200000000,1.76390774916352e+20,360372,4.170972222222222,611.250949019346,220277727,1958674.12970552,5.435145154744212,0.01982863,143.84104968,0.00039914602044553997,0.00021322,8.211623358982747e+22,1.02607160442269,46148.3776717363,23441.240903039063,117907463,1087499,1040720,1959874.2207552,1958817.9707552,1.8021848486805,1.8821757732677296,0.004179,0.00556516,669298,169,507.03550295858,318,1303817.66863905,220345186,18620618.75,0.569275144090229,-0.0910412153153144
2021-02-06,780049900,720588,795065,1159379,558505,91845517858319100000000,92060029663508100000000,1.6666233195925098e+20,333727,3.8625810185185183,612.620144609224,204447883,2155736.92435975,6.45958200672928,0.01964995,118.30299223,0.000354490323617807,0.00018007,8.218736024665897e+22,1.01459971784315,46434.86704274009,23696.465337125806,117922456,998228,983235,2156848.97735198,2155855.22735198,2.16067769823326,2.19261440790043,0.00405501,0.00500426,669457,159,550.584905660377,341,1286239.64779874,204512104,18621612.5,0.569175850938929,-0.0636496947463453
2021-02-07,780561755,730968,718580,1151228,511855,92060029663508100000000,92060029663508100000000,1.66163725456817e+20,286208,3.3125925925925928,759.349382267438,217331868,2047317.80125674,7.15325148583084,0.01664682,84.69085027,0.000295906649255087,0.0001403,8.225848690349048e+22,1.01305248611027,46730.555092547096,23940.57077439773,117812897,892939,1002498,2048377.49210701,2047402.49210701,2.2939724797629304,2.04230082464704,0.00329069,0.003585,669613,156,554.032051282051,393,1393552.78846154,217394235,18622587.5,0.5686493818525009,-0.07241862415444289
2021-02-08,781129879,762448,822953,1243510,568124,92060029663508100000000,92060029663508100000000,1.75072486153691e+20,335061,3.8780208333333333,670.302529987074,224592236,2262512.21224205,6.752538231074389,0.0249556,134.17229408,0.000400441394492346,0.00021714,8.2329613560322e+22,1.02819102693271,47081.43141709541,24203.93924644605,117829549,1025379,1008727,2263658.88453613,2262646.38453613,2.20763140705646,2.24307110302007,0.00506197,0.00586219,669775,162,525.8395061728389,324,1386773.2962963,224657274,18623600.0,0.5681878293146179,-0.013184087835858338
