,stock,463d-daily-flow,463-day-flow,463-day-sf
09.12.2012,10539275.0,7229.643628509719,3347325.0,3.1485663925671994
10.12.2012,10542850.0,7222.894168466522,3344200.0,3.15257759703367
11.12.2012,10546450.0,7213.822894168466,3340000.0,3.157619760479042
12.12.2012,10549700.0,7204.643628509719,3335750.0,3.1626171026006147
13.12.2012,10552975.0,7196.9222462203015,3332175.0,3.1669930300779523
14.12.2012,10555625.0,7188.714902807776,3328375.0,3.1714049648852667
15.12.2012,10558525.0,7178.347732181424,3323575.0,3.1768577510662466
16.12.2012,10561300.0,7169.978401727863,3319700.0,3.1814019339096906
17.12.2012,10564650.0,7163.714902807776,3316800.0,3.185193560057887
18.12.2012,10567775.0,7156.10151187905,3313275.0,3.1895254695127933
19.12.2012,10571325.0,7148.43412526998,3309725.0,3.1940191405630376
20.12.2012,10573975.0,7138.390928725702,3305075.0,3.1993146902869074
21.12.2012,10577125.0,7128.347732181424,3300425.0,3.2047766575516787
22.12.2012,10580950.0,7123.7580993520505,3298300.0,3.208001091471364
23.12.2012,10583975.0,7115.820734341252,3294625.0,3.2124976287134346
24.12.2012,10587300.0,7105.939524838012,3290050.0,3.217975410708044
25.12.2012,10590400.0,7098.920086393088,3286800.0,3.222100523305343
26.12.2012,10594250.0,7092.116630669547,3283650.0,3.2263639547454814
27.12.2012,10598150.0,7084.773218142549,3280250.0,3.2308970352869446
28.12.2012,10602375.0,7077.915766738661,3277075.0,3.235316555159708
29.12.2012,10605975.0,7071.328293736501,3274025.0,3.2394300593306404
30.12.2012,10610125.0,7066.36069114471,3271725.0,3.2429758002277085
31.12.2012,10614075.0,7060.097192224622,3268825.0,3.247061252896683
01.01.2013,10618125.0,7054.373650107991,3266175.0,3.2509357275712416
02.01.2013,10621950.0,7048.272138228942,3263350.0,3.2549220892640998
03.01.2013,10626000.0,7041.144708423327,3260050.0,3.2594592107483016
04.01.2013,10629825.0,7035.907127429806,3257625.0,3.2630597444457234
05.01.2013,10633350.0,7030.345572354211,3255050.0,3.2667240134560145
06.01.2013,10636975.0,7022.732181425486,3251525.0,3.27138035229623
07.01.2013,10641175.0,7018.736501079915,3249675.0,3.2745351458222745
08.01.2013,10644500.0,7010.259179265658,3245750.0,3.2795193714857893
09.01.2013,10647750.0,7005.183585313175,3243400.0,3.28289757661713
10.01.2013,10651425.0,6997.462203023759,3239825.0,3.28765442577917
11.01.2013,10654350.0,6989.956803455722,3236350.0,3.292088309360854
12.01.2013,10657400.0,6981.6414686825065,3232500.0,3.2969528228924982
13.01.2013,10660725.0,6975.971922246221,3229875.0,3.300661790316963
14.01.2013,10664650.0,6970.7343412527,3227450.0,3.304357929634851
15.01.2013,10667675.0,6963.984881209503,3224325.0,3.30849867801788
16.01.2013,10670950.0,6961.015118790497,3222950.0,3.310926325261019
17.01.2013,10673725.0,6954.049676025918,3219725.0,3.3151045508544983
18.01.2013,10676750.0,6950.107991360691,3217900.0,3.317924733521862
19.01.2013,10680600.0,6943.412526997839,3214800.0,3.322321761851437
20.01.2013,10683850.0,6935.961123110152,3211350.0,3.326903015865602
21.01.2013,10687150.0,6930.23758099352,3208700.0,3.330679091220744
22.01.2013,10690750.0,6925.269978401729,3206400.0,3.334190993013972
23.01.2013,10693900.0,6919.114470842333,3203550.0,3.338140500382388
24.01.2013,10697800.0,6913.174946004319,3200800.0,3.342226943264184
25.01.2013,10701225.0,6908.153347732182,3198475.0,3.3457272606476525
26.01.2013,10705125.0,6903.509719222462,3196325.0,3.349197906971287
27.01.2013,10708900.0,6901.079913606912,3195200.0,3.3515585878818226
28.01.2013,10712575.0,6897.354211663066,3193475.0,3.3545197629541486
29.01.2013,10716525.0,6892.170626349893,3191075.0,3.3582805167537586
30.01.2013,10720350.0,6886.501079913607,3188450.0,3.362244977967351
31.01.2013,10725175.0,6884.287257019439,3187425.0,3.3648399570185967
01.02.2013,10728850.0,6881.425485961123,3186100.0,3.367392737202222
02.02.2013,10732675.0,6878.347732181424,3184675.0,3.3701005597117444
03.02.2013,10737325.0,6876.187904967603,3183675.0,3.372619692650789
04.02.2013,10741425.0,6873.056155507558,3182225.0,3.3754448538365454
05.02.2013,10745600.0,6867.92656587473,3179850.0,3.3792788968033083
06.02.2013,10749250.0,6859.611231101512,3176000.0,3.3845245591939546
07.02.2013,10753100.0,6851.295896328294,3172150.0,3.389846003499204
08.02.2013,10756875.0,6845.950323974082,3169675.0,3.3936838950365575
09.02.2013,10760450.0,6837.796976241901,3165900.0,3.3988597239331626
10.02.2013,10764475.0,6830.723542116631,3162625.0,3.4036520295640487
11.02.2013,10768450.0,6823.7580993520505,3159400.0,3.408384503386719
12.02.2013,10771925.0,6817.008639308855,3156275.0,3.412860096157654
13.02.2013,10776200.0,6810.1511879049685,3153100.0,3.4176524689987633
14.02.2013,10779975.0,6800.917926565875,3148825.0,3.4234913023111795
15.02.2013,10784450.0,6795.356371490281,3146250.0,3.427715534366309
16.02.2013,10789175.0,6792.602591792656,3144975.0,3.430607556498859
17.02.2013,10793875.0,6787.419006479482,3142575.0,3.4347231171889296
18.02.2013,10797900.0,6780.561555075595,3139400.0,3.439478881314901
19.02.2013,10801875.0,6773.704103671706,3136225.0,3.4442283318320595
20.02.2013,10806700.0,6766.306695464363,3132800.0,3.4495339632277835
21.02.2013,10811100.0,6761.2311015118785,3130450.0,3.4535290453449186
22.02.2013,10815350.0,6755.399568034557,3127750.0,3.4578690752138117
23.02.2013,10819450.0,6749.892008639309,3125200.0,3.462002431844362
24.02.2013,10823350.0,6745.032397408208,3122950.0,3.465745529067068
25.02.2013,10828450.0,6740.6047516198705,3120900.0,3.469656188919863
26.02.2013,10832600.0,6736.825053995681,3119150.0,3.472933331195999
27.02.2013,10837425.0,6732.127429805617,3116975.0,3.4769046912471224
28.02.2013,10841625.0,6726.727861771058,3114475.0,3.4810441567198325
01.03.2013,10845425.0,6722.732181425486,3112625.0,3.484333962491466
02.03.2013,10849050.0,6715.982721382289,3109500.0,3.489001447178003
03.03.2013,10853075.0,6711.717062634989,3107525.0,3.4925141390656553
04.03.2013,10857550.0,6709.071274298056,3106300.0,3.495332067089463
05.03.2013,10861025.0,6702.861771058316,3103425.0,3.499689858785052
06.03.2013,10864900.0,6696.328293736501,3100400.0,3.504354276867501
07.03.2013,10868900.0,6687.473002159827,3096300.0,3.510286470949197
08.03.2013,10872900.0,6676.4578833693295,3091200.0,3.517371894409938
09.03.2013,10877125.0,6669.816414686825,3088125.0,3.522242461040275
10.03.2013,10881700.0,6663.282937365011,3085100.0,3.5271790217497
11.03.2013,10885800.0,6657.45140388769,3082400.0,3.5315987542174927
12.03.2013,10889175.0,6647.6781857451415,3077875.0,3.537887341103846
13.03.2013,10893100.0,6637.796976241901,3073300.0,3.544431067582078
14.03.2013,10897575.0,6632.45140388769,3070825.0,3.5487450440842445
15.03.2013,10901875.0,6624.028077753779,3066925.0,3.554659797680087
16.03.2013,10906250.0,6617.602591792656,3063950.0,3.559539156970577
17.03.2013,10911475.0,6613.336933045356,3061975.0,3.563541505074339
18.03.2013,10916225.0,6607.181425485961,3059125.0,3.5684141707187513
19.03.2013,10920475.0,6602.645788336934,3057025.0,3.5722557061195115
20.03.2013,10925750.0,6599.784017278617,3055700.0,3.5755309748993684
21.03.2013,10931200.0,6595.032397408208,3053500.0,3.579891927296545
22.03.2013,10936925.0,6595.302375809935,3053625.0,3.5816202054934707
23.03.2013,10942350.0,6594.276457883369,3053150.0,3.58395427673059
24.03.2013,10947075.0,6588.282937365011,3050375.0,3.58876367659714
25.03.2013,10950675.0,6580.507559395249,3046775.0,3.5941856553240723
26.03.2013,10954450.0,6571.490280777538,3042600.0,3.6003582462367714
27.03.2013,10957725.0,6564.092872570194,3039175.0,3.6054932670872852
28.03.2013,10962300.0,6557.883369330453,3036300.0,3.61041399071238
29.03.2013,10966650.0,6551.295896328294,3033250.0,3.615478447210088
30.03.2013,10970975.0,6545.302375809935,3030475.0,3.6202163027248204
31.03.2013,10975200.0,6538.7688984881215,3027450.0,3.625229153247783
01.04.2013,10980150.0,6530.669546436286,3023700.0,3.631362238317293
02.04.2013,10984675.0,6521.328293736501,3019375.0,3.63806251293728
03.04.2013,10989050.0,6515.11879049676,3016500.0,3.6429802751533233
04.04.2013,10992900.0,6506.6954643628505,3012600.0,3.6489743079067916
05.04.2013,10996850.0,6500.323974082074,3009650.0,3.653863406043892
06.04.2013,11000925.0,6493.790496760259,3006625.0,3.6588949403400823
07.04.2013,11005025.0,6486.339092872571,3003175.0,3.6644634428563103
08.04.2013,11008900.0,6478.185745140389,2999400.0,3.6703674068146963
09.04.2013,11013300.0,6471.382289416847,2996250.0,3.675694618272841
10.04.2013,11018075.0,6464.524838012959,2993075.0,3.6811890781219985
11.04.2013,11022075.0,6457.07343412527,2989625.0,3.686775097211189
12.04.2013,11026400.0,6450.5399568034545,2986600.0,3.691957409763611
13.04.2013,11030575.0,6441.090712742981,2982225.0,3.6987735667161266
14.04.2013,11034400.0,6429.481641468683,2976850.0,3.706736987083662
15.04.2013,11038500.0,6420.7343412527,2972800.0,3.7131660387513454
16.04.2013,11042925.0,6412.580993520518,2969025.0,3.7193775734458283
17.04.2013,11047200.0,6406.587473002161,2966250.0,3.724298356510746
18.04.2013,11050875.0,6398.002159827214,2962275.0,3.7305364964427676
19.04.2013,11054300.0,6388.660907127429,2957950.0,3.7371490390304096
20.04.2013,11058150.0,6381.857451403886,2954800.0,3.742436036279951
21.04.2013,11062550.0,6375.161987041038,2951700.0,3.7478571670562726
22.04.2013,11066375.0,6368.412526997839,2948575.0,3.7531265102634324
23.04.2013,11070575.0,6358.477321814255,2943975.0,3.7604174627841607
24.04.2013,11074625.0,6350.3779697624195,2940225.0,3.7665909921859724
25.04.2013,11078925.0,6345.842332613391,2938125.0,3.770746649649011
26.04.2013,11083200.0,6338.876889848812,2934900.0,3.7763467239088215
27.04.2013,11086875.0,6331.155507559394,2931325.0,3.782205998993629
28.04.2013,11091300.0,6323.002159827214,2927550.0,3.7885945585899474
29.04.2013,11095650.0,6317.710583153348,2925100.0,3.7932549314553348
30.04.2013,11099375.0,6307.397408207344,2920325.0,3.8007327951512244
01.05.2013,11103150.0,6300.5399568034545,2917150.0,3.806163550040279
02.05.2013,11106500.0,6291.792656587473,2913100.0,3.812605128557207
03.05.2013,11109950.0,6284.341252699784,2909650.0,3.818311480762291
04.05.2013,11113900.0,6277.645788336934,2906550.0,3.823742925461458
05.05.2013,11118025.0,6270.896328293737,2903425.0,3.829279213342862
06.05.2013,11122175.0,6261.825053995681,2899225.0,3.836257965490778
07.05.2013,11126375.0,6252.3218142548585,2894825.0,3.843539764925341
08.05.2013,11130500.0,6245.032397408208,2891450.0,3.8494526967438483
09.05.2013,11134600.0,6238.660907127429,2888500.0,3.8548035312445905
10.05.2013,11138900.0,6230.777537796977,2884850.0,3.8611712914016327
11.05.2013,11143450.0,6223.5421166306705,2881500.0,3.867239285094569
12.05.2013,11147650.0,6215.658747300216,2877850.0,3.8736035582118595
13.05.2013,11151975.0,6209.665226781856,2875075.0,3.8788466387833362
14.05.2013,11155850.0,6202.267818574514,2871650.0,3.8848223146971255
15.05.2013,11159375.0,6195.086393088553,2868325.0,3.890554591965694
16.05.2013,11163075.0,6187.419006479482,2864775.0,3.8966672775348847
17.05.2013,11167100.0,6180.453563714904,2861550.0,3.9024654470479287
18.05.2013,11170825.0,6173.5961123110155,2858375.0,3.908103380417195
19.05.2013,11174725.0,6165.820734341252,2854775.0,3.9143978071827026
20.05.2013,11177950.0,6155.723542116631,2850100.0,3.921950107013789
21.05.2013,11181725.0,6149.082073434125,2847025.0,3.9275120520543374
22.05.2013,11185625.0,6142.602591792656,2844025.0,3.93302625680154
23.05.2013,11189975.0,6137.526997840173,2841675.0,3.9378095665408606
24.05.2013,11194200.0,6131.7494600431955,2839000.0,3.9430081014441707
25.05.2013,11198325.0,6124.244060475163,2835525.0,3.949295104081255
26.05.2013,11202400.0,6114.578833693305,2831050.0,3.9569770933046042
27.05.2013,11206800.0,6107.019438444924,2827550.0,3.963431239058549
28.05.2013,11210750.0,6100.4319654427645,2824500.0,3.9691095769162685
29.05.2013,11214950.0,6095.572354211663,2822250.0,3.973762069270972
30.05.2013,11219425.0,6088.066954643628,2818775.0,3.9802485122083175
31.05.2013,11223800.0,6079.589632829374,2814850.0,3.9873527896690764
01.06.2013,11229125.0,6075.107991360691,2812775.0,3.992187430562345
02.06.2013,11234100.0,6067.92656587473,2809450.0,3.998683016248732
03.06.2013,11239425.0,6063.228941684665,2807275.0,4.003677943913582
04.06.2013,11244750.0,6058.099352051836,2804900.0,4.0089664515669
05.06.2013,11249350.0,6050.755939524837,2801500.0,4.015473853292879
06.06.2013,11253875.0,6041.198704103672,2797075.0,4.023444133603854
07.06.2013,11257900.0,6033.585313174946,2793550.0,4.029961876465429
08.06.2013,11262425.0,6028.887688984882,2791375.0,4.034723030764408
09.06.2013,11266400.0,6025.269978401729,2789700.0,4.038570455604545
10.06.2013,11270750.0,6019.870410367171,2787200.0,4.04375358783008
11.06.2013,11275250.0,6013.9308855291565,2784450.0,4.049363429043438
12.06.2013,11280325.0,6010.097192224622,2782675.0,4.0537702031318785
13.06.2013,11284975.0,6003.509719222462,2779625.0,4.0598911723703734
14.06.2013,11289475.0,5996.382289416847,2776325.0,4.066337694614283
15.06.2013,11293800.0,5987.580993520518,2772250.0,4.073875011272432
16.06.2013,11298425.0,5979.751619870412,2768625.0,4.080879497945731
17.06.2013,11302050.0,5973.110151187905,2765550.0,4.086727775668493
18.06.2013,11305550.0,5962.742980561555,2760750.0,4.0951009689396
19.06.2013,11308950.0,5952.80777537797,2756150.0,4.103169275982802
20.06.2013,11312800.0,5946.328293736501,2753150.0,4.109038737446198
21.06.2013,11317000.0,5942.332613390929,2751300.0,4.113328244829717
22.06.2013,11321400.0,5935.3131749460035,2748050.0,4.119794035770819
23.06.2013,11325525.0,5925.863930885528,2743675.0,4.1278668209609375
24.06.2013,11329275.0,5916.684665226782,2739425.0,4.135639778420654
25.06.2013,11333200.0,5909.719222462203,2736200.0,4.141948687961406
26.06.2013,11337550.0,5901.835853131751,2732550.0,4.149073210005306
27.06.2013,11341725.0,5893.790496760259,2728825.0,4.156266891427629
28.06.2013,11345950.0,5885.853131749461,2725150.0,4.163422196943287
29.06.2013,11350175.0,5881.371490280778,2723075.0,4.168146305188069
30.06.2013,11354000.0,5869.654427645789,2717650.0,4.177874266369842
01.07.2013,11357925.0,5861.285097192224,2713775.0,4.185286178846809
02.07.2013,11361750.0,5853.2397408207335,2710050.0,4.192450323794764
03.07.2013,11366350.0,5846.328293736501,2706850.0,4.199105971886141
04.07.2013,11370475.0,5839.038876889848,2703475.0,4.205873921526924
05.07.2013,11375125.0,5833.963282937364,2701125.0,4.211254569855153
06.07.2013,11379800.0,5827.3218142548585,2698050.0,4.217786920183095
07.07.2013,11384450.0,5819.006479481642,2694200.0,4.2255400489941355
08.07.2013,11389250.0,5814.146868250539,2691950.0,4.2308549564442135
09.07.2013,11393875.0,5811.501079913607,2690725.0,4.234499995354412
10.07.2013,11398750.0,5807.667386609071,2688950.0,4.2391082020863164
11.07.2013,11403100.0,5802.267818574514,2686450.0,4.2446723370991455
12.07.2013,11406950.0,5797.948164146867,2684450.0,4.249268937771238
13.07.2013,11410875.0,5791.738660907126,2681575.0,4.255288403270466
14.07.2013,11415175.0,5787.203023758099,2679475.0,4.260228216348352
15.07.2013,11419275.0,5779.751619870412,2676025.0,4.267252734933344
16.07.2013,11423375.0,5772.8401727861765,2672825.0,4.2738955973548585
17.07.2013,11427975.0,5766.900647948164,2670075.0,4.280020224151007
18.07.2013,11432000.0,5760.36717062635,2667050.0,4.286383832324104
19.07.2013,11436275.0,5755.885529157667,2664975.0,4.291325434572557
20.07.2013,11440925.0,5752.645788336934,2663475.0,4.295488037244577
21.07.2013,11445900.0,5748.380129589633,2661500.0,4.300544805560774
22.07.2013,11450025.0,5745.7343412527,2660275.0,4.304075706458919
23.07.2013,11453550.0,5737.1490280777525,2656300.0,4.311843541768625
24.07.2013,11457525.0,5731.155507559394,2653525.0,4.317850783391903
25.07.2013,11461175.0,5725.0,2650675.0,4.323870334914692
26.07.2013,11465300.0,5716.954643628511,2646950.0,4.3315136288936325
27.07.2013,11469800.0,5710.043196544278,2643750.0,4.338458628841607
28.07.2013,11474000.0,5702.483801295896,2640250.0,4.345800587065619
29.07.2013,11478450.0,5696.976241900648,2637700.0,4.351688971452401
30.07.2013,11483375.0,5693.034557235421,2635875.0,4.35657039882392
31.07.2013,11488125.0,5688.390928725702,2633725.0,4.361930345802998
01.08.2013,11492550.0,5684.233261339093,2631800.0,4.366802188616156
02.08.2013,11497350.0,5677.861771058316,2628850.0,4.373528348897807
03.08.2013,11501600.0,5672.462203023759,2626350.0,4.3793096883507525
04.08.2013,11506075.0,5665.712742980561,2623225.0,4.386232595374015
05.08.2013,11510800.0,5656.587473002161,2619000.0,4.395112638411607
06.08.2013,11515550.0,5647.516198704104,2614800.0,4.4039888327979195
07.08.2013,11520200.0,5639.200863930885,2610950.0,4.4122637354219725
08.08.2013,11525325.0,5634.071274298056,2608575.0,4.418245593858716
09.08.2013,11530175.0,5627.591792656587,2605575.0,4.425194055055027
10.08.2013,11535450.0,5621.598272138229,2602800.0,4.431938681420009
11.08.2013,11540850.0,5615.226781857451,2599850.0,4.439044560263092
12.08.2013,11546250.0,5609.179265658748,2597050.0,4.445909782252941
13.08.2013,11550825.0,5600.701943844492,2593125.0,4.454403470715835
14.08.2013,11555025.0,5590.766738660907,2588525.0,4.46394182014854
15.08.2013,11559275.0,5582.019438444924,2584475.0,4.472581472059122
16.08.2013,11563475.0,5577.1598272138235,2582225.0,4.478105122520307
17.08.2013,11568225.0,5571.976241900648,2579825.0,4.484112294438576
18.08.2013,11573075.0,5568.628509719222,2578275.0,4.488689142934714
19.08.2013,11577500.0,5563.066954643628,2575700.0,4.494894591761463
20.08.2013,11582250.0,5558.315334773218,2573500.0,4.500582863804158
21.08.2013,11587150.0,5554.8596112311025,2571900.0,4.505287919436992
22.08.2013,11592550.0,5553.563714902808,2571300.0,4.508439310854431
23.08.2013,11597450.0,5551.511879049676,2570350.0,4.512011982803898
24.08.2013,11602025.0,5545.7343412527,2567675.0,4.518494357736084
25.08.2013,11605800.0,5537.796976241901,2564000.0,4.526443057722309
26.08.2013,11609950.0,5531.857451403886,2561250.0,4.532923377257199
27.08.2013,11614175.0,5527.375809935205,2559175.0,4.538249631228814
28.08.2013,11618625.0,5524.568034557236,2557875.0,4.542295851048233
29.08.2013,11623350.0,5520.7343412527,2556100.0,4.547298618989867
30.08.2013,11628475.0,5518.3045356371495,2554975.0,4.551306764254053
31.08.2013,11634050.0,5517.278617710584,2554500.0,4.554335486396555
01.09.2013,11639575.0,5513.876889848812,2552925.0,4.559309419587336
02.09.2013,11644900.0,5508.207343412527,2550300.0,4.566090263890523
03.09.2013,11649800.0,5503.455723542117,2548100.0,4.571955574741964
04.09.2013,11653875.0,5498.650107991361,2545875.0,4.577551922227132
05.09.2013,11658350.0,5494.1684665226785,2543800.0,4.583045050711534
06.09.2013,11662975.0,5489.254859611231,2541525.0,4.5889672539125135
